src,dst
3139,535
3139,2219
3139,2282
3139,370
3139,368
3139,1020
3140,1891
3140,1177
3140,986
3140,524
3140,2562
3140,1070
3141,96
3141,16
3141,162
3141,2042
3141,589
3141,4
3142,548
3142,2780
3142,1676
3142,698
3142,425
3142,2543
3143,766
3143,4
3143,681
3143,1553
3143,50
3143,2096
3144,3133
3144,16
3144,801
3144,771
3144,275
3144,178
3145,218
3145,262
3145,2181
3145,12
3145,1956
3145,846
3146,2396
3146,2211
3146,181
3146,214
3146,2028
3146,2241
3147,137
3147,207
3147,504
3147,2181
3147,122
3147,437
3148,433
3148,2034
3148,1394
3148,1744
3148,1608
3148,1495
3149,1279
3149,1
3149,2891
3149,2378
3149,590
3149,2619
3150,1061
3150,2038
3150,2288
3150,1011
3150,283
3150,1411
3151,208
3151,16
3151,2886
3151,1083
3151,1236
3151,913
3152,1984
3152,1246
3152,26
3152,48
3152,221
3152,327
3153,592
3153,457
3153,458
3153,321
3153,874
3153,446
3154,2342
3154,2368
3154,5
3154,437
3154,990
3154,12
3155,758
3155,156
3155,12
3155,17
3155,751
3155,8
3156,874
3156,12
3156,559
3156,858
3156,126
3156,47
3157,1693
3157,2501
3157,945
3157,2460
3157,5
3157,955
3158,30
3158,1870
3158,533
3158,1130
3158,3033
3158,946
3159,437
3159,96
3159,9
3159,1523
3159,3040
3159,1907
3160,1152
3160,184
3160,2345
3160,149
3160,247
3160,83
3161,913
3161,1081
3161,2056
3161,1834
3161,399
3161,1073
3162,599
3162,1891
3162,417
3162,1705
3162,1603
3162,27
3163,1118
3163,2249
3163,2435
3163,2353
3163,86
3163,646
3164,151
3164,245
3164,2240
3164,565
3164,22
3164,1616
3165,2644
3165,7
3165,96
3165,55
3165,2283
3165,1289
3166,1480
3166,2187
3166,1706
3166,296
3166,59
3166,1260
3167,448
3167,327
3167,1787
3167,1091
3167,2781
3167,3095
3168,248
3168,65
3168,2960
3168,366
3168,2780
3168,543
3169,1147
3169,419
3169,8
3169,1985
3169,9
3169,2680
3170,2828
3170,3071
3170,155
3170,1487
3170,1490
3170,2239
3171,2391
3171,2470
3171,2069
3171,1911
3171,2325
3171,27
3172,1499
3172,730
3172,3147
3172,3025
3172,2922
3172,2340
3173,246
3173,826
3173,10
3173,774
3173,254
3173,2350
3174,262
3174,665
3174,461
3174,29
3174,1855
3174,1498
3175,19
3175,153
3175,2409
3175,81
3175,1906
3175,174
3176,280
3176,1663
3176,206
3176,3072
3176,3003
3176,1109
3177,516
3177,1606
3177,2038
3177,54
3177,1512
3177,2572
3178,2648
3178,1555
3178,1634
3178,416
3178,375
3178,402
3179,2448
3179,133
3179,348
3179,803
3179,1961
3179,28
3180,47
3180,295
3180,86
3180,2289
3180,2993
3180,1199
3181,648
3181,1444
3181,494
3181,9
3181,1917
3181,150
3182,1427
3182,1482
3182,2183
3182,2445
3182,1716
3182,33
3183,2441
3183,519
3183,1284
3183,173
3183,582
3183,804
3184,1219
3184,420
3184,158
3184,395
3184,47
3184,1594
3185,824
3185,537
3185,1400
3185,1233
3185,30
3185,1275
3186,2541
3186,102
3186,874
3186,50
3186,161
3186,242
3187,194
3187,173
3187,2544
3187,1232
3187,608
3187,1136
3188,573
3188,2153
3188,10
3188,1916
3188,1675
3188,203
3189,1544
3189,30
3189,903
3189,603
3189,848
3189,779
3190,14
3190,21
3190,768
3190,914
3190,187
3190,1791
3191,111
3191,711
3191,822
3191,1251
3191,159
3191,35
3192,1239
3192,1840
3192,1190
3192,33
3192,43
3192,22
3193,1708
3193,3127
3193,2736
3193,3103
3193,499
3193,1316
3194,169
3194,159
3194,1
3194,88
3194,1036
3194,1497
3195,197
3195,2059
3195,2693
3195,2239
3195,1033
3195,675
3196,20
3196,1382
3196,672
3196,2026
3196,2620
3196,1
3197,1821
3197,182
3197,2987
3197,244
3197,2774
3197,57
3198,2703
3198,262
3198,2134
3198,443
3198,2171
3198,2844
3199,934
3199,463
3199,3065
3199,241
3199,355
3199,2220
3200,18
3200,34
3200,1062
3200,2751
3200,579
3200,70
3201,133
3201,1044
3201,12
3201,329
3201,2963
3201,47
3202,2616
3202,139
3202,1433
3202,1712
3202,237
3202,1378
3203,2684
3203,2878
3203,2687
3203,132
3203,1656
3203,544
3204,2195
3204,1564
3204,255
3204,2543
3204,1144
3204,2396
3205,445
3205,1451
3205,658
3205,797
3205,1965
3205,1908
3206,2307
3206,2032
3206,468
3206,391
3206,2454
3206,176
3207,7
3207,306
3207,1186
3207,210
3207,3131
3207,1058
3208,6
3208,1702
3208,1324
3208,747
3208,2026
3208,2320
3209,1286
3209,1952
3209,214
3209,405
3209,2024
3209,90
3210,471
3210,154
3210,2700
3210,16
3210,36
3210,477
3211,1012
3211,127
3211,816
3211,174
3211,780
3211,35
3212,1050
3212,320
3212,21
3212,2307
3212,67
3212,279
3213,2006
3213,1618
3213,101
3213,2960
3213,1166
3213,169
3214,19
3214,1680
3214,238
3214,1864
3214,113
3214,2813
3215,160
3215,2783
3215,2623
3215,19
3215,756
3215,1418
3216,1493
3216,8
3216,1642
3216,556
3216,55
3216,1290
3217,758
3217,312
3217,2107
3217,1112
3217,886
3217,96
3218,117
3218,404
3218,778
3218,1507
3218,26
3218,487
3219,2749
3219,12
3219,871
3219,187
3219,1213
3219,1304
3220,930
3220,122
3220,763
3220,702
3220,34
3220,566
3221,1747
3221,999
3221,1884
3221,973
3221,879
3221,2310
3222,534
3222,2485
3222,29
3222,16
3222,44
3222,241
3223,1039
3223,1182
3223,1624
3223,894
3223,733
3223,3188
3224,7
3224,2449
3224,39
3224,2552
3224,1347
3224,82
3225,12
3225,2936
3225,364
3225,124
3225,412
3225,72
3226,1269
3226,300
3226,65
3226,1740
3226,1166
3226,30
3227,7
3227,698
3227,529
3227,271
3227,532
3227,71
3228,9
3228,2458
3228,13
3228,12
3228,1122
3228,2727
3229,533
3229,2478
3229,1498
3229,2485
3229,908
3229,754
3230,45
3230,56
3230,1819
3230,12
3230,962
3230,757
3231,114
3231,870
3231,1526
3231,1247
3231,1819
3231,1321
3232,76
3232,2545
3232,2829
3232,1502
3232,9
3232,2115
3233,150
3233,2587
3233,265
3233,10
3233,1619
3233,937
3234,6
3234,740
3234,1444
3234,346
3234,2841
3234,3052
3235,807
3235,3173
3235,1253
3235,1632
3235,872
3235,1595
3236,138
3236,2740
3236,521
3236,1278
3236,2796
3236,89
3237,1409
3237,283
3237,2300
3237,335
3237,934
3237,972
3238,1723
3238,74
3238,2620
3238,2522
3238,81
3238,2432
3239,2034
3239,2261
3239,308
3239,181
3239,993
3239,30
3240,253
3240,1097
3240,10
3240,50
3240,88
3240,46
3241,253
3241,608
3241,1658
3241,2526
3241,110
3241,2372
3242,2466
3242,534
3242,1840
3242,2109
3242,929
3242,2256
3243,187
3243,580
3243,2735
3243,7
3243,1155
3243,2459
3244,727
3244,70
3244,965
3244,25
3244,2723
3244,1040
3245,11
3245,1731
3245,810
3245,165
3245,1572
3245,1203
3246,2634
3246,839
3246,593
3246,2956
3246,425
3246,740
3247,1768
3247,1633
3247,267
3247,1923
3247,233
3247,2129
3248,449
3248,2741
3248,70
3248,1821
3248,673
3248,1280
3249,7
3249,2416
3249,880
3249,1922
3249,2761
3249,2556
3250,3150
3250,2836
3250,19
3250,2427
3250,764
3250,758
3251,782
3251,2693
3251,190
3251,328
3251,44
3251,26
3252,2839
3252,164
3252,2314
3252,9
3252,436
3252,1712
3253,1727
3253,718
3253,4
3253,149
3253,37
3253,3133
3254,477
3254,2855
3254,384
3254,1684
3254,620
3254,795
3255,391
3255,334
3255,1612
3255,414
3255,1652
3255,40
3256,537
3256,1303
3256,700
3256,0
3256,36
3256,189
3257,860
3257,183
3257,1493
3257,2702
3257,304
3257,690
3258,156
3258,1437
3258,294
3258,898
3258,1634
3258,858
3259,482
3259,1972
3259,2771
3259,23
3259,611
3259,537
3260,506
3260,70
3260,29
3260,768
3260,1119
3260,369
3261,1421
3261,37
3261,2208
3261,623
3261,1353
3261,2013
3262,1795
3262,1357
3262,2499
3262,2297
3262,2049
3262,304
3263,1697
3263,161
3263,1141
3263,1087
3263,1210
3263,1366
3264,1445
3264,876
3264,1439
3264,736
3264,563
3264,1051
3265,1424
3265,791
3265,1418
3265,1334
3265,946
3265,2868
3266,2915
3266,573
3266,78
3266,1166
3266,220
3266,2458
3267,2539
3267,24
3267,2328
3267,375
3267,164
3267,575
3268,100
3268,854
3268,277
3268,213
3268,101
3268,329
3269,1467
3269,800
3269,57
3269,1084
3269,347
3269,426
3270,958
3270,374
3270,2858
3270,1277
3270,820
3270,1504
3271,607
3271,2618
3271,585
3271,830
3271,2863
3271,9
3272,28
3272,1916
3272,372
3272,36
3272,3062
3272,6
3273,1911
3273,1551
3273,79
3273,51
3273,1017
3273,1028
3274,654
3274,942
3274,2946
3274,2510
3274,144
3274,2287
3275,2320
3275,27
3275,1567
3275,878
3275,1587
3275,1684
3276,405
3276,280
3276,23
3276,1649
3276,1198
3276,3058
3277,153
3277,1887
3277,1333
3277,499
3277,1131
3277,2593
3278,16
3278,51
3278,643
3278,10
3278,261
3278,2232
3279,1709
3279,1794
3279,167
3279,2728
3279,817
3279,198
3280,2662
3280,2440
3280,563
3280,717
3280,128
3280,2197
3281,987
3281,220
3281,314
3281,1947
3281,1253
3281,117
3282,2892
3282,1555
3282,3173
3282,0
3282,50
3282,3038
3283,3197
3283,343
3283,1076
3283,180
3283,2613
3283,2639
3284,173
3284,742
3284,699
3284,33
3284,2188
3284,287
3285,881
3285,329
3285,86
3285,1676
3285,1623
3285,8
3286,3238
3286,210
3286,31
3286,96
3286,416
3286,639
3287,395
3287,194
3287,100
3287,200
3287,1656
3287,9
3288,372
3288,1060
3288,1682
3288,740
3288,3205
3288,557
3289,80
3289,2345
3289,2063
3289,1226
3289,249
3289,1491
3290,2540
3290,1231
3290,448
3290,621
3290,28
3290,178
3291,29
3291,1565
3291,42
3291,304
3291,3130
3291,626
3292,86
3292,720
3292,2920
3292,2471
3292,114
3292,28
3293,159
3293,792
3293,548
3293,1490
3293,1861
3293,1436
3294,529
3294,1292
3294,2117
3294,1673
3294,21
3294,7
3295,557
3295,2751
3295,1913
3295,1772
3295,2779
3295,2482
3296,570
3296,2642
3296,171
3296,2145
3296,6
3296,2679
3297,3107
3297,1926
3297,1
3297,630
3297,663
3297,1352
3298,1543
3298,3135
3298,3245
3298,235
3298,1053
3298,166
3299,1023
3299,323
3299,343
3299,562
3299,1752
3299,758
3300,3006
3300,58
3300,1975
3300,2232
3300,13
3300,1336
3301,1946
3301,1002
3301,8
3301,248
3301,265
3301,67
3302,36
3302,169
3302,2654
3302,1783
3302,1654
3302,686
3303,17
3303,1003
3303,2315
3303,1932
3303,1809
3303,976
3304,14
3304,3261
3304,987
3304,1233
3304,2503
3304,2007
3305,1007
3305,2283
3305,1805
3305,3210
3305,47
3305,44
3306,446
3306,9
3306,2383
3306,1522
3306,1574
3306,2782
3307,308
3307,903
3307,1389
3307,500
3307,529
3307,67
3308,1580
3308,100
3308,2270
3308,427
3308,1627
3308,765
3309,2145
3309,71
3309,1813
3309,555
3309,60
3309,1323
3310,2968
3310,1418
3310,417
3310,1491
3310,7
3310,126
3311,2027
3311,172
3311,2
3311,10
3311,2359
3311,1298
3312,557
3312,415
3312,734
3312,2586
3312,486
3312,448
3313,2623
3313,2245
3313,1927
3313,2462
3313,2340
3313,3253
3314,2584
3314,2191
3314,1532
3314,468
3314,1667
3314,2525
3315,976
3315,19
3315,473
3315,601
3315,125
3315,927
3316,1729
3316,3143
3316,1750
3316,268
3316,285
3316,1096
3317,1702
3317,1816
3317,2826
3317,1893
3317,1512
3317,1982
3318,1661
3318,1737
3318,1658
3318,2266
3318,1498
3318,490
3319,404
3319,370
3319,570
3319,1034
3319,7
3319,350
3320,1294
3320,83
3320,533
3320,179
3320,2788
3320,2592
3321,117
3321,21
3321,330
3321,75
3321,1778
3321,1441
3322,1116
3322,104
3322,110
3322,233
3322,2639
3322,1036
3323,50
3323,3080
3323,3036
3323,1044
3323,733
3323,1035
3324,2496
3324,2534
3324,199
3324,592
3324,2617
3324,14
3325,3220
3325,1292
3325,186
3325,2341
3325,2688
3325,258
3326,244
3326,320
3326,3232
3326,1831
3326,278
3326,304
3327,1701
3327,259
3327,0
3327,182
3327,38
3327,247
3328,1807
3328,788
3328,136
3328,378
3328,203
3328,2773
3329,2744
3329,2374
3329,73
3329,1746
3329,292
3329,578
3330,271
3330,533
3330,1054
3330,312
3330,1352
3330,0
3331,0
3331,724
3331,934
3331,116
3331,522
3331,2158
3332,604
3332,1526
3332,64
3332,3311
3332,216
3332,154
3333,15
3333,1506
3333,1
3333,75
3333,2321
3333,81
3334,553
3334,88
3334,1380
3334,292
3334,2177
3334,2546
3335,2324
3335,931
3335,1339
3335,942
3335,1292
3335,10
3336,1480
3336,349
3336,535
3336,2
3336,99
3336,3132
3337,140
3337,55
3337,890
3337,2966
3337,425
3337,295
3338,2120
3338,9
3338,7
3338,642
3338,1079
3338,783
3339,2273
3339,1461
3339,64
3339,3011
3339,1992
3339,908
3340,1641
3340,3148
3340,20
3340,290
3340,105
3340,165
3341,1329
3341,3184
3341,2839
3341,300
3341,260
3341,279
3342,181
3342,103
3342,991
3342,855
3342,2099
3342,2838
3343,878
3343,2166
3343,361
3343,550
3343,2731
3343,1
3344,421
3344,601
3344,2333
3344,31
3344,1332
3344,149
3345,445
3345,1732
3345,554
3345,2876
3345,2
3345,153
3346,1295
3346,2621
3346,11
3346,169
3346,125
3346,408
3347,2944
3347,1654
3347,2649
3347,0
3347,565
3347,1711
3348,42
3348,3287
3348,7
3348,1720
3348,38
3348,2967
3349,47
3349,500
3349,2306
3349,3311
3349,1036
3349,1934
3350,1147
3350,379
3350,1414
3350,228
3350,159
3350,80
3351,1785
3351,224
3351,238
3351,2238
3351,445
3351,906
3352,63
3352,479
3352,1466
3352,1638
3352,2227
3352,1772
3353,1519
3353,1017
3353,523
3353,3209
3353,3288
3353,472
3354,1819
3354,561
3354,136
3354,173
3354,34
3354,26
3355,70
3355,154
3355,189
3355,5
3355,520
3355,110
3356,2630
3356,1636
3356,2617
3356,476
3356,35
3356,917
3357,3273
3357,197
3357,2012
3357,477
3357,488
3357,942
3358,1020
3358,2667
3358,215
3358,2383
3358,2309
3358,146
3359,338
3359,785
3359,1214
3359,201
3359,662
3359,19
3360,352
3360,1853
3360,232
3360,27
3360,2801
3360,123
3361,556
3361,2108
3361,2947
3361,81
3361,8
3361,1857
3362,2501
3362,617
3362,1087
3362,2126
3362,2675
3362,166
3363,3107
3363,100
3363,241
3363,32
3363,1592
3363,657
3364,1636
3364,785
3364,730
3364,718
3364,2472
3364,2674
3365,88
3365,3089
3365,1155
3365,906
3365,221
3365,8
3366,1384
3366,1826
3366,9
3366,2956
3366,1141
3366,233
3367,713
3367,10
3367,2915
3367,644
3367,3149
3367,3133
3368,357
3368,1070
3368,265
3368,740
3368,2667
3368,692
3369,684
3369,2731
3369,1226
3369,3317
3369,363
3369,1174
3370,1289
3370,2920
3370,2202
3370,68
3370,1329
3370,3094
3371,1515
3371,2346
3371,1325
3371,1505
3371,292
3371,696
3372,2187
3372,326
3372,2526
3372,835
3372,334
3372,776
3373,2834
3373,11
3373,1204
3373,1533
3373,2442
3373,210
3374,979
3374,1501
3374,2
3374,1350
3374,702
3374,613
3375,2968
3375,901
3375,1675
3375,1987
3375,48
3375,262
3376,1236
3376,1025
3376,123
3376,210
3376,2136
3376,237
3377,11
3377,3252
3377,14
3377,19
3377,708
3377,76
3378,1050
3378,2664
3378,1838
3378,1641
3378,214
3378,2261
3379,1655
3379,2193
3379,884
3379,447
3379,867
3379,2139
3380,846
3380,75
3380,37
3380,1071
3380,2571
3380,3241
3381,70
3381,1700
3381,128
3381,53
3381,2605
3381,117
3382,41
3382,2283
3382,2660
3382,2276
3382,792
3382,1262
3383,3220
3383,286
3383,681
3383,1552
3383,1484
3383,346
3384,456
3384,839
3384,1196
3384,334
3384,2649
3384,1711
3385,1702
3385,2910
3385,12
3385,3325
3385,479
3385,1136
3386,399
3386,2008
3386,347
3386,1511
3386,22
3386,2664
3387,3195
3387,13
3387,2620
3387,19
3387,1804
3387,48
3388,30
3388,1107
3388,114
3388,1095
3388,762
3388,2429
3389,1086
3389,1375
3389,159
3389,25
3389,200
3389,13
3390,1495
3390,3245
3390,1077
3390,1798
3390,5
3390,3350
3391,942
3391,1492
3391,102
3391,68
3391,1445
3391,428
3392,25
3392,2
3392,48
3392,30
3392,497
3392,3341
3393,1492
3393,74
3393,1442
3393,1507
3393,56
3393,635
3394,3052
3394,6
3394,2905
3394,37
3394,2549
3394,489
3395,1902
3395,61
3395,473
3395,67
3395,2683
3395,1370
3396,1703
3396,237
3396,1605
3396,1588
3396,796
3396,3017
3397,1762
3397,1044
3397,328
3397,568
3397,3144
3397,1590
3398,61
3398,3062
3398,684
3398,442
3398,1384
3398,1950
3399,2513
3399,432
3399,1700
3399,451
3399,2604
3399,86
3400,709
3400,14
3400,1855
3400,1046
3400,1269
3400,2245
3401,570
3401,339
3401,451
3401,383
3401,3259
3401,1977
3402,3055
3402,50
3402,246
3402,1506
3402,2337
3402,542
3403,1936
3403,2529
3403,2877
3403,2885
3403,820
3403,2388
3404,610
3404,2521
3404,11
3404,53
3404,1164
3404,6
3405,566
3405,19
3405,1664
3405,2826
3405,1395
3405,1532
3406,10
3406,9
3406,1486
3406,2399
3406,1296
3406,3047
3407,1318
3407,1541
3407,7
3407,46
3407,10
3407,1674
3408,34
3408,532
3408,408
3408,842
3408,2761
3408,213
3409,1232
3409,674
3409,1810
3409,445
3409,5
3409,1574
3410,46
3410,447
3410,2591
3410,952
3410,1814
3410,2073
3411,588
3411,3121
3411,7
3411,97
3411,12
3411,2
3412,1020
3412,1123
3412,27
3412,2226
3412,2198
3412,1058
3413,7
3413,2132
3413,3313
3413,5
3413,916
3413,574
3414,21
3414,330
3414,1282
3414,3115
3414,1530
3414,591
3415,126
3415,1418
3415,949
3415,721
3415,2758
3415,463
3416,2900
3416,818
3416,246
3416,254
3416,942
3416,401
3417,2362
3417,1710
3417,649
3417,725
3417,1877
3417,132
3418,2138
3418,1529
3418,49
3418,3259
3418,1537
3418,10
3419,185
3419,1
3419,57
3419,2310
3419,182
3419,63
3420,2147
3420,3118
3420,555
3420,1769
3420,692
3420,256
3421,404
3421,10
3421,2880
3421,2914
3421,692
3421,182
3422,2873
3422,588
3422,1
3422,1238
3422,29
3422,292
3423,77
3423,235
3423,1336
3423,3211
3423,542
3423,133
3424,491
3424,1970
3424,2241
3424,302
3424,3
3424,448
3425,1846
3425,3324
3425,861
3425,770
3425,2432
3425,1381
3426,1015
3426,776
3426,1665
3426,1504
3426,1815
3426,24
3427,122
3427,2119
3427,3168
3427,36
3427,1387
3427,305
3428,3341
3428,442
3428,1509
3428,1860
3428,3080
3428,18
3429,399
3429,1925
3429,139
3429,1253
3429,331
3429,6
3430,2295
3430,806
3430,6
3430,2137
3430,2037
3430,1472
3431,1483
3431,297
3431,828
3431,1069
3431,2886
3431,102
3432,171
3432,421
3432,1085
3432,1242
3432,101
3432,480
3433,1353
3433,19
3433,288
3433,1587
3433,3001
3433,594
3434,988
3434,4
3434,1886
3434,1377
3434,590
3434,992
3435,1847
3435,698
3435,2273
3435,0
3435,2096
3435,875
3436,1711
3436,132
3436,2870
3436,3135
3436,2590
3436,279
3437,40
3437,2085
3437,707
3437,337
3437,3198
3437,446
3438,367
3438,3407
3438,1056
3438,8
3438,2917
3438,1772
3439,25
3439,10
3439,2982
3439,2393
3439,811
3439,46
3440,424
3440,2965
3440,302
3440,189
3440,161
3440,34
3441,1884
3441,1051
3441,1
3441,12
3441,21
3441,20
3442,2006
3442,2
3442,2057
3442,10
3442,1384
3442,1950
3443,26
3443,1757
3443,410
3443,1352
3443,3126
3443,733
3444,303
3444,114
3444,5
3444,35
3444,1239
3444,232
3445,70
3445,558
3445,2273
3445,337
3445,249
3445,781
3446,2997
3446,98
3446,628
3446,3165
3446,2930
3446,1024
3447,73
3447,6
3447,1730
3447,335
3447,545
3447,1602
3448,16
3448,1657
3448,425
3448,1484
3448,8
3448,1625
3449,18
3449,960
3449,1140
3449,937
3449,667
3449,1107
3450,1851
3450,41
3450,93
3450,39
3450,2467
3450,2115
3451,1324
3451,2256
3451,0
3451,3110
3451,623
3451,3395
3452,9
3452,357
3452,18
3452,1093
3452,3152
3452,44
3453,125
3453,2036
3453,1787
3453,476
3453,627
3453,2592
3454,1440
3454,71
3454,966
3454,3261
3454,3241
3454,1090
3455,292
3455,367
3455,1235
3455,1931
3455,285
3455,2323
3456,1456
3456,14
3456,1177
3456,48
3456,2201
3456,71
3457,266
3457,3184
3457,47
3457,631
3457,365
3457,879
3458,1572
3458,46
3458,86
3458,367
3458,1559
3458,1491
3459,309
3459,659
3459,777
3459,3292
3459,448
3459,3354
3460,119
3460,19
3460,1351
3460,22
3460,88
3460,155
3461,208
3461,123
3461,190
3461,1095
3461,2001
3461,1812
3462,0
3462,1051
3462,462
3462,942
3462,549
3462,3354
3463,2112
3463,206
3463,2015
3463,109
3463,189
3463,3251
3464,1619
3464,757
3464,2934
3464,1327
3464,113
3464,3211
3465,8
3465,14
3465,135
3465,283
3465,1002
3465,1635
3466,1397
3466,128
3466,2968
3466,523
3466,1349
3466,1020
3467,570
3467,1256
3467,3060
3467,925
3467,1765
3467,1442
3468,1959
3468,1613
3468,421
3468,2117
3468,2733
3468,32
3469,29
3469,470
3469,3193
3469,2794
3469,25
3469,28
3470,356
3470,1311
3470,235
3470,2455
3470,179
3470,304
3471,554
3471,1115
3471,65
3471,48
3471,710
3471,3432
3472,433
3472,3095
3472,1659
3472,2072
3472,509
3472,2751
3473,586
3473,464
3473,487
3473,2800
3473,512
3473,2150
3474,1540
3474,2433
3474,94
3474,706
3474,718
3474,2186
3475,780
3475,2159
3475,1594
3475,1664
3475,3
3475,1381
3476,3240
3476,878
3476,645
3476,1146
3476,3189
3476,1636
3477,3440
3477,3070
3477,2426
3477,2369
3477,631
3477,1961
3478,408
3478,20
3478,1378
3478,1528
3478,41
3478,1309
3479,14
3479,2178
3479,1185
3479,22
3479,1938
3479,2374
3480,2967
3480,325
3480,2735
3480,2731
3480,42
3480,1805
3481,8
3481,2849
3481,140
3481,780
3481,1424
3481,2390
3482,3005
3482,1124
3482,2755
3482,1837
3482,1279
3482,271
3483,1315
3483,3252
3483,619
3483,972
3483,899
3483,63
3484,2855
3484,474
3484,1754
3484,3030
3484,966
3484,1531
3485,1276
3485,1616
3485,25
3485,1508
3485,3431
3485,2922
3486,587
3486,2751
3486,228
3486,2197
3486,1671
3486,1353
3487,287
3487,446
3487,2653
3487,12
3487,1729
3487,3472
3488,132
3488,917
3488,2216
3488,36
3488,2988
3488,59
3489,64
3489,1269
3489,187
3489,196
3489,524
3489,2591
3490,2721
3490,323
3490,1662
3490,43
3490,1033
3490,1759
3491,239
3491,619
3491,3172
3491,2267
3491,110
3491,923
3492,9
3492,1807
3492,725
3492,947
3492,575
3492,2216
3493,7
3493,161
3493,2704
3493,481
3493,577
3493,1143
3494,1164
3494,2348
3494,136
3494,2169
3494,3368
3494,418
3495,860
3495,545
3495,2181
3495,2972
3495,469
3495,327
3496,1772
3496,604
3496,290
3496,106
3496,1872
3496,886
3497,1266
3497,198
3497,16
3497,179
3497,1267
3497,557
3498,583
3498,1084
3498,2134
3498,1701
3498,251
3498,2051
3499,7
3499,1577
3499,2484
3499,130
3499,244
3499,841
3500,300
3500,77
3500,1875
3500,2445
3500,509
3500,475
3501,2985
3501,1783
3501,1
3501,484
3501,8
3501,2178
3502,1276
3502,2270
3502,16
3502,28
3502,1567
3502,3068
3503,117
3503,2036
3503,3219
3503,1487
3503,2250
3503,859
3504,1191
3504,637
3504,2415
3504,3220
3504,727
3504,763
3505,141
3505,214
3505,2124
3505,999
3505,1038
3505,105
3506,120
3506,9
3506,2711
3506,1757
3506,73
3506,582
3507,2218
3507,2283
3507,192
3507,2297
3507,792
3507,311
3508,659
3508,77
3508,117
3508,1063
3508,2904
3508,306
3509,2927
3509,386
3509,1549
3509,645
3509,1385
3509,470
3510,3065
3510,1725
3510,4
3510,1
3510,13
3510,1045
3511,253
3511,1739
3511,451
3511,9
3511,1
3511,2503
3512,942
3512,488
3512,448
3512,129
3512,15
3512,3481
3513,1394
3513,2165
3513,1446
3513,1217
3513,928
3513,3190
3514,76
3514,648
3514,755
3514,28
3514,215
3514,966
3515,1596
3515,1536
3515,1916
3515,96
3515,1609
3515,342
3516,1160
3516,86
3516,8
3516,2685
3516,659
3516,117
3517,134
3517,1
3517,601
3517,86
3517,3466
3517,862
3518,1476
3518,959
3518,1085
3518,2956
3518,2745
3518,8
3519,29
3519,804
3519,2443
3519,678
3519,207
3519,368
3520,3315
3520,1660
3520,312
3520,2670
3520,843
